Date/Time,Temperature,Prectotland,Air_Density,Solar_Irradiation,Cloud_Cover,LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°),Wind Direction Bin,Numeric Month
2018-06-09 05:00:00,23.667,0.0,1.161,460.105,0.033,0.0,2.85374093055725,0.0,74.5628433227539,70.0,6.0
2018-06-09 06:00:00,25.293,0.0,1.155,638.5,0.129,0.0,3.43956708908081,45.5236849148241,100.486701965332,100.0,6.0
2018-06-09 07:00:00,26.728,0.0,1.149,788.614,0.138,0.0,1.01783800125122,0.0,98.1731491088867,95.0,6.0
2018-06-09 08:00:00,27.827,0.0,1.145,897.798,0.08,0.0,1.93813502788543,0.0,95.6076736450195,95.0,6.0
2018-06-09 09:00:00,28.78,0.0,1.141,954.442,0.175,0.0,1.74691402912139,0.0,62.859260559082,60.0,6.0
2018-06-09 10:00:00,29.518,0.0,1.137,957.681,0.469,0.0,1.45763003826141,0.0,160.517593383789,160.0,6.0
2018-06-09 11:00:00,29.879,0.0,1.134,902.936,0.757,0.0,2.56844997406005,0.0,121.842796325683,120.0,6.0
2018-06-09 12:00:00,29.838,0.0,1.132,784.678,0.85,0.0,2.7332010269165,0.0,154.712203979492,150.0,6.0
2018-06-09 13:00:00,29.39,0.0,1.132,641.162,0.771,0.0,1.77367401123046,0.0,181.377304077148,180.0,6.0
2018-06-09 14:00:00,28.512,0.0,1.133,468.436,0.735,0.0,3.43420696258544,44.9774777113489,44.9521408081054,40.0,6.0
2018-06-09 15:00:00,27.181,0.0,1.136,283.482,0.582,134.623901367187,4.42006015777587,205.26812662785,70.5640106201171,70.0,6.0
2018-06-09 16:00:00,25.409,0.0,1.142,110.438,0.462,483.586791992187,5.9950737953186,623.338682252009,70.6926498413085,70.0,6.0
2018-06-09 17:00:00,23.431,0.0,1.149,8.197,0.382,478.437286376953,5.86838579177856,581.482007641003,91.2676696777343,90.0,6.0
2018-06-09 18:00:00,22.241,0.0,1.154,0.0,0.196,0.0,2.31250095367431,0.0,111.787300109863,110.0,6.0
2018-06-09 19:00:00,21.456,0.0,1.157,0.0,0.099,0.0,2.55123591423034,0.0,134.648498535156,130.0,6.0
2018-06-09 20:00:00,20.845,0.0,1.158,0.0,0.096,0.0,0.663791716098785,0.0,144.079299926757,140.0,6.0
2018-06-09 21:00:00,20.563,0.0,1.158,0.0,0.185,0.0,2.2736759185791,0.0,244.00340270996,240.0,6.0
2018-06-09 22:00:00,20.491,0.001,1.158,0.0,0.18,0.0,0.81559932231903,0.0,152.621505737304,150.0,6.0
2018-06-09 23:00:00,20.513,0.002,1.158,0.0,0.03,0.0,0.407280385494232,0.0,274.759613037109,270.0,6.0
2018-06-10 00:00:00,20.407,0.0,1.158,0.0,0.001,0.0,3.49949502944946,51.9434636979604,284.598510742187,280.0,6.0
2018-06-10 01:00:00,20.164,0.0,1.159,0.0,0.002,0.0,2.29322600364685,0.0,286.571807861328,285.0,6.0
2018-06-10 02:00:00,19.947,0.001,1.16,3.968,0.017,0.0,2.17176294326782,0.0,314.497589111328,310.0,6.0
2018-06-10 03:00:00,20.536,0.002,1.161,95.271,0.027,0.0,2.25497007369995,0.0,307.694213867187,305.0,6.0
2018-06-10 04:00:00,21.734,0.001,1.159,266.535,0.019,0.0,1.83794796466827,0.0,77.2346496582031,75.0,6.0
2018-06-10 05:00:00,23.179,0.0,1.155,454.65,0.021,0.0,2.53889989852905,0.0,88.3514099121093,85.0,6.0
2018-06-10 06:00:00,24.513,0.0,1.151,631.454,0.026,0.0,2.41640591621398,0.0,76.8541717529296,75.0,6.0
2018-06-10 07:00:00,25.789,0.0,1.146,777.77,0.024,367.705200195312,5.61014986038208,501.251728261718,75.2247924804687,75.0,6.0
2018-06-10 08:00:00,26.822,0.0,1.142,882.678,0.023,279.619812011718,5.0273962020874,342.758568542112,68.6063690185546,65.0,6.0
2018-06-10 09:00:00,27.302,0.001,1.14,930.639,0.028,96.8068237304687,3.77494406700134,88.8412747024895,48.2143211364746,45.0,6.0
2018-06-10 10:00:00,27.453,0.001,1.139,927.868,0.042,269.154998779296,4.73555707931518,273.593520406908,39.2481307983398,35.0,6.0
2018-06-10 11:00:00,27.322,0.002,1.139,871.376,0.033,807.367126464843,6.79804277420043,927.608029997616,38.5896987915039,35.0,6.0
2018-06-10 12:00:00,26.828,0.002,1.141,762.257,0.029,1192.43994140625,7.68686723709106,1356.10427323809,43.3806381225585,40.0,6.0
2018-06-10 13:00:00,25.954,0.002,1.144,623.741,0.037,2051.25390625,9.38191413879394,2392.51952341939,46.1438407897949,45.0,6.0
2018-06-10 14:00:00,24.775,0.001,1.149,453.304,0.096,2456.79907226562,10.1646404266357,2890.29466024079,45.1815795898437,45.0,6.0
2018-06-10 15:00:00,23.496,0.001,1.154,264.098,0.352,2499.748046875,10.2996797561645,2964.79143758002,48.3209609985351,45.0,6.0
2018-06-10 16:00:00,22.193,0.002,1.158,86.772,0.615,1981.69897460937,9.14728927612304,2239.34249603158,51.4050216674804,50.0,6.0
2018-06-10 17:00:00,21.052,0.011,1.162,6.029,0.781,3390.0458984375,13.187029838562,3600.0,67.843391418457,65.0,6.0
2018-06-10 18:00:00,20.347,0.0,1.165,0.0,0.847,3556.98901367187,13.1834602355957,3600.0,63.5087203979492,60.0,6.0
2018-06-10 19:00:00,19.977,0.0,1.167,0.0,0.811,2901.35888671875,11.5256700515747,3428.09902990645,62.4383506774902,60.0,6.0
2018-06-10 20:00:00,19.732,0.001,1.168,0.0,0.708,3258.25708007812,12.1656904220581,3545.3967382635,67.0910873413085,65.0,6.0
2018-06-10 21:00:00,19.564,0.002,1.168,0.0,0.57,3097.9970703125,12.4618196487426,3576.16620019474,76.9877166748046,75.0,6.0
2018-06-10 22:00:00,19.466,0.006,1.168,0.0,0.473,2673.69799804687,10.9413995742797,3251.35728176481,76.0644836425781,75.0,6.0
2018-06-10 23:00:00,19.385,0.005,1.168,0.0,0.452,2557.84204101562,10.5492000579833,3088.92444299448,74.293212890625,70.0,6.0
2018-06-11 00:00:00,19.339,0.001,1.168,0.0,0.446,3222.45190429687,12.0881099700927,3534.99138246056,72.5535202026367,70.0,6.0
2018-06-11 01:00:00,19.27,0.0,1.168,0.0,0.45,3128.17407226562,12.0256700515747,3525.88540359778,73.2090988159179,70.0,6.0
2018-06-11 02:00:00,19.264,0.0,1.168,3.309,0.446,3227.69409179687,12.2181501388549,3551.87094333815,70.6382369995117,70.0,6.0
2018-06-11 03:00:00,19.767,0.0,1.169,80.402,0.415,3321.81005859375,12.0007896423339,3522.07273600692,62.3053894042968,60.0,6.0
2018-06-11 04:00:00,20.586,0.0,1.167,251.414,0.388,3562.11206054687,13.1591901779174,3600.0,58.302921295166,55.0,6.0
2018-06-11 05:00:00,21.679,0.0,1.165,448.934,0.406,3393.49291992187,12.2392396926879,3554.34741761062,56.0522499084472,55.0,6.0
2018-06-11 06:00:00,22.814,0.0,1.162,635.087,0.359,3554.623046875,13.2951698303222,3600.0,55.7990798950195,55.0,6.0
2018-06-11 07:00:00,23.845,0.0,1.159,795.407,0.222,2413.89208984375,9.86668395996093,2706.3846074431,38.8457107543945,35.0,6.0
2018-06-11 08:00:00,24.697,0.0,1.156,908.565,0.053,2614.01000976562,10.5580596923828,3093.02267031466,34.3532791137695,30.0,6.0
2018-06-11 09:00:00,25.287,0.0,1.154,967.382,0.022,2289.10205078125,9.52136993408203,2456.72955546995,34.9037208557128,30.0,6.0
2018-06-11 10:00:00,25.661,0.0,1.152,972.686,0.002,2694.9580078125,10.5866603851318,3106.11216153894,60.4444198608398,60.0,6.0
2018-06-11 11:00:00,25.754,0.0,1.151,922.077,0.0,2593.90307617187,10.0646200180053,2831.63081709654,44.6878700256347,40.0,6.0
2018-06-11 12:00:00,25.583,0.0,1.151,818.513,0.0,3064.38696289062,11.4727001190185,3415.00026562343,49.5995216369628,45.0,6.0
2018-06-11 13:00:00,25.216,0.0,1.152,674.697,0.0,2993.10791015625,10.9593296051025,3257.89278237034,41.6099891662597,40.0,6.0
2018-06-11 14:00:00,24.575,0.0,1.154,500.168,0.0,3293.6640625,12.2061004638671,3550.42359160961,43.7995796203613,40.0,6.0
2018-06-11 15:00:00,23.651,0.0,1.157,310.01,0.0,3371.50805664062,12.3283700942993,3564.02393982009,47.8976898193359,45.0,6.0
2018-06-11 16:00:00,22.457,0.0,1.16,127.402,0.0,3589.26611328125,13.5647802352905,3600.0,55.9136314392089,55.0,6.0
2018-06-11 17:00:00,20.976,0.0,1.164,9.882,0.002,3603.97802734375,14.4184398651123,3600.0,58.4076690673828,55.0,6.0
2018-06-11 18:00:00,19.996,0.0,1.168,0.0,0.005,3590.67407226562,13.9133100509643,3600.0,63.5582695007324,60.0,6.0
2018-06-11 19:00:00,19.36,0.0,1.17,0.0,0.02,3579.77587890625,13.300479888916,3600.0,64.7087707519531,60.0,6.0
2018-06-11 20:00:00,18.738,0.0,1.171,0.0,0.039,3555.32006835937,12.8563499450683,3596.26521401222,64.3783569335937,60.0,6.0
2018-06-11 21:00:00,18.0,0.0,1.172,0.0,0.08,3603.9599609375,14.8290901184082,3600.0,58.2579193115234,55.0,6.0
2018-06-11 22:00:00,17.654,0.0,1.173,0.0,0.114,3602.97705078125,15.1462001800537,3600.0,63.1560287475585,60.0,6.0
2018-06-11 23:00:00,17.402,0.0,1.173,0.0,0.109,3603.16796875,16.4400196075439,3600.0,64.1714782714843,60.0,6.0
2018-06-12 00:00:00,17.159,0.0,1.173,0.0,0.091,3602.99194335937,15.5754995346069,3600.0,68.8405380249023,65.0,6.0
2018-06-12 01:00:00,16.944,0.0,1.174,0.0,0.1,3603.05590820312,15.6737203598022,3600.0,66.9636077880859,65.0,6.0
2018-06-12 02:00:00,16.967,0.0,1.174,4.603,0.118,3602.94799804687,15.5262699127197,3600.0,65.3777618408203,65.0,6.0
2018-06-12 03:00:00,18.382,0.0,1.175,102.573,0.108,3602.2919921875,15.1170301437377,3600.0,64.7721328735351,60.0,6.0
2018-06-12 04:00:00,19.78,0.0,1.173,286.456,0.005,3602.77197265625,15.2183399200439,3600.0,67.6082534790039,65.0,6.0
2018-06-12 05:00:00,21.187,0.0,1.17,488.665,0.0,3210.98388671875,11.9159097671508,3508.26425292599,64.2138900756835,60.0,6.0
2018-06-12 06:00:00,22.488,0.0,1.166,672.609,0.0,2478.4560546875,10.2536697387695,2940.00450067011,61.80318069458,60.0,6.0
2018-06-12 07:00:00,23.5,0.0,1.163,826.738,0.0,2344.98803710937,9.94586181640625,2757.97836325643,55.8254814147949,55.0,6.0
2018-06-12 08:00:00,24.263,0.0,1.161,938.217,0.0,2640.15087890625,10.520239830017,3075.38366672848,54.356029510498,50.0,6.0
2018-06-12 09:00:00,24.865,0.0,1.158,999.389,0.0,1933.77294921875,8.91501522064208,2089.35546307248,47.4172897338867,45.0,6.0
2018-06-12 10:00:00,25.282,0.0,1.156,1004.071,0.0,1695.39404296875,8.3544807434082,1739.05279495412,35.7274017333984,35.0,6.0
2018-06-12 11:00:00,25.485,0.0,1.154,951.86,0.0,1519.45300292968,8.10481262207031,1590.57769546642,29.4628505706787,25.0,6.0
2018-06-12 12:00:00,25.463,0.0,1.153,847.39,0.0,1098.25500488281,7.21091604232788,1113.83311291831,29.2587699890136,25.0,6.0
2018-06-12 13:00:00,25.15,0.0,1.153,698.638,0.0,1581.33703613281,8.17993831634521,1634.66172814217,30.4480590820312,30.0,6.0
2018-06-12 14:00:00,24.54,0.0,1.154,518.332,0.0,2547.24194335937,10.3656597137451,2999.28554836969,33.3285484313964,30.0,6.0
2018-06-12 15:00:00,23.65,0.0,1.157,322.594,0.0,1914.17199707031,8.9597578048706,2118.08137980554,50.3026313781738,50.0,6.0
2018-06-12 16:00:00,22.362,0.0,1.16,134.5,0.0,2480.93896484375,10.3664302825927,2999.6811686382,57.7276611328125,55.0,6.0
2018-06-12 17:00:00,20.184,0.0,1.165,10.806,0.0,2941.92700195312,11.5977201461791,3445.03960045986,61.1217803955078,60.0,6.0
2018-06-12 18:00:00,18.802,0.0,1.169,0.0,0.0,2058.0810546875,9.69671630859375,2588.6421913752,68.772102355957,65.0,6.0
2018-06-12 19:00:00,18.05,0.0,1.171,0.0,0.0,1089.95703125,6.06025600433349,644.503693157078,86.8113937377929,85.0,6.0
2018-06-12 20:00:00,17.509,0.0,1.172,0.0,0.0,1473.81103515625,8.62880897521972,1907.99956618142,75.3118362426757,75.0,6.0
2018-06-12 21:00:00,17.019,0.0,1.173,0.0,0.002,790.747924804687,6.90239810943603,972.650307999794,78.0689163208007,75.0,6.0
2018-06-12 22:00:00,16.621,0.0,1.174,0.0,0.005,1666.24194335937,8.84718990325927,2045.98517497009,76.7363510131835,75.0,6.0
2018-06-12 23:00:00,16.325,0.0,1.175,0.0,0.011,952.679077148437,7.576828956604,1297.78367853085,67.4300918579101,65.0,6.0
2018-06-13 00:00:00,16.114,0.0,1.175,0.0,0.015,589.694580078125,6.40075588226318,767.713980948646,65.2279205322265,65.0,6.0
2018-06-13 01:00:00,16.014,0.0,1.175,0.0,0.016,832.074584960937,7.02483510971069,1027.20793224233,61.2847099304199,60.0,6.0
2018-06-13 02:00:00,15.963,0.0,1.175,5.275,0.015,1087.28796386718,7.90063095092773,1473.61592901761,64.3979721069335,60.0,6.0
2018-06-13 03:00:00,17.126,0.0,1.176,113.477,0.012,761.577819824218,6.89934015274047,971.311590565547,63.3170509338378,60.0,6.0
2018-06-13 04:00:00,19.1,0.0,1.174,299.564,0.014,1072.35595703125,7.57363986968994,1296.11670857988,66.0199432373046,65.0,6.0
2018-06-13 05:00:00,20.935,0.0,1.168,496.305,0.031,999.731384277343,7.43411493301391,1224.04961438585,65.7952194213867,65.0,6.0
2018-06-13 06:00:00,22.703,0.0,1.162,679.16,0.025,758.308227539062,6.87628078460693,961.253526724637,72.4767608642578,70.0,6.0
2018-06-13 07:00:00,24.18,0.0,1.157,831.343,0.025,331.502502441406,5.33925008773803,423.923866928487,73.6109237670898,70.0,6.0
2018-06-13 08:00:00,25.333,0.0,1.152,940.632,0.041,434.412200927734,5.9358639717102,603.564763339038,75.7854537963867,75.0,6.0
2018-06-13 09:00:00,26.153,0.0,1.148,997.836,0.047,320.770904541015,5.21127700805664,389.649926272534,75.7438735961914,75.0,6.0
2018-06-13 10:00:00,26.608,0.0,1.146,999.854,0.036,152.808898925781,4.30900812149047,182.630367269636,76.06591796875,75.0,6.0
2018-06-13 11:00:00,26.765,0.0,1.144,946.382,0.014,267.733795166015,4.98412704467773,332.109694857856,40.1383209228515,40.0,6.0
2018-06-13 12:00:00,26.705,0.0,1.142,841.235,0.004,403.06460571289,5.4058780670166,442.327125133543,41.8133506774902,40.0,6.0
2018-06-13 13:00:00,26.417,0.0,1.142,692.893,0.002,345.220794677734,5.3554081916809,428.351106868523,34.5031089782714,30.0,6.0
2018-06-13 14:00:00,25.867,0.0,1.143,513.688,0.007,374.363708496093,5.4160041809082,445.158398895721,48.8320808410644,45.0,6.0
2018-06-13 15:00:00,24.985,0.0,1.145,319.364,0.058,1153.00402832031,7.80828714370727,1422.19674804714,60.5697784423828,60.0,6.0
2018-06-13 16:00:00,23.488,0.0,1.149,131.437,0.106,1398.91796875,8.24561786651611,1673.63131260878,63.7930107116699,60.0,6.0
2018-06-13 17:00:00,20.938,0.0,1.155,10.633,0.081,1135.39599609375,8.20690155029296,1650.61255606988,76.4671325683593,75.0,6.0
2018-06-13 18:00:00,19.612,0.0,1.16,0.0,0.072,371.00439453125,5.78631496429443,555.259687244502,65.1037063598632,65.0,6.0
2018-06-13 19:00:00,18.869,0.0,1.163,0.0,0.093,0.0,2.53270506858825,0.0,78.9363632202148,75.0,6.0
2018-06-13 20:00:00,18.379,0.0,1.164,0.0,0.115,0.0,1.85643994808197,0.0,120.590797424316,120.0,6.0
2018-06-13 21:00:00,17.982,0.0,1.165,0.0,0.156,0.0,2.6838219165802,0.0,171.34390258789,170.0,6.0
2018-06-13 22:00:00,17.762,0.0,1.165,0.0,0.369,0.0,1.3671029806137,0.0,170.813903808593,170.0,6.0
2018-06-13 23:00:00,17.665,0.0,1.165,0.0,0.62,0.0,0.402837008237839,0.0,105.602302551269,105.0,6.0
2018-06-14 00:00:00,17.697,0.001,1.164,0.0,0.714,0.0,0.562115371227264,0.0,334.440002441406,330.0,6.0
2018-06-14 01:00:00,17.927,0.002,1.163,0.0,0.842,0.0,1.74163901805877,0.0,245.80320739746,245.0,6.0
2018-06-14 02:00:00,18.272,0.002,1.163,3.917,0.853,0.0,1.43822598457336,0.0,253.779006958007,250.0,6.0
2018-06-14 03:00:00,18.973,0.003,1.164,75.387,0.816,0.0,1.14328002929687,0.0,308.993499755859,305.0,6.0
2018-06-14 04:00:00,20.323,0.0,1.164,229.512,0.771,0.0,0.984181582927703,0.0,331.013793945312,330.0,6.0
2018-06-14 05:00:00,21.873,0.0,1.16,415.39,0.788,0.0,2.28005695343017,0.0,59.4949607849121,55.0,6.0
2018-06-14 06:00:00,23.397,0.001,1.155,595.349,0.722,0.0,1.74376904964447,0.0,155.33299255371,155.0,6.0
2018-06-14 07:00:00,24.712,0.003,1.151,770.631,0.423,0.0,0.634279191493988,0.0,190.437698364257,190.0,6.0
2018-06-14 08:00:00,25.855,0.007,1.147,899.23,0.183,0.0,1.0136239528656,0.0,65.5571823120117,65.0,6.0
2018-06-14 09:00:00,26.8,0.009,1.143,970.807,0.049,0.0,2.0504150390625,0.0,182.683502197265,180.0,6.0
2018-06-14 10:00:00,27.332,0.01,1.14,972.893,0.023,0.0,1.05884194374084,0.0,278.045196533203,275.0,6.0
2018-06-14 11:00:00,27.458,0.009,1.139,913.544,0.039,0.0,1.06472694873809,0.0,283.246612548828,280.0,6.0
2018-06-14 12:00:00,27.319,0.012,1.138,802.057,0.045,0.0,2.47989010810852,0.0,240.359298706054,240.0,6.0
2018-06-14 13:00:00,27.077,0.01,1.138,661.39,0.067,0.0,2.00189995765686,0.0,253.33169555664,250.0,6.0
2018-06-14 14:00:00,26.649,0.007,1.138,494.446,0.323,0.0,1.05054199695587,0.0,213.971603393554,210.0,6.0
2018-06-14 15:00:00,25.839,0.008,1.14,289.673,0.698,0.0,1.77748501300811,0.0,245.578796386718,245.0,6.0
2018-06-14 16:00:00,24.32,0.006,1.143,102.223,0.87,70.4961318969726,4.03053712844848,128.690373728775,272.75210571289,270.0,6.0
2018-06-14 17:00:00,22.53,0.006,1.148,7.747,0.906,0.0,2.43087697029113,0.0,279.213897705078,275.0,6.0
2018-06-14 18:00:00,21.669,0.006,1.152,0.0,0.841,98.739631652832,4.09647989273071,141.122609846043,260.785003662109,260.0,6.0
2018-06-14 19:00:00,21.091,0.01,1.155,0.0,0.49,401.813995361328,5.72576808929443,536.352224656937,178.846405029296,175.0,6.0
2018-06-14 20:00:00,20.731,0.033,1.156,0.0,0.179,300.501098632812,5.43856906890869,451.500560192343,173.386505126953,170.0,6.0
2018-06-14 21:00:00,20.674,0.049,1.156,0.0,0.196,1659.12805175781,8.93661975860595,2103.2151411048,174.244598388671,170.0,6.0
2018-06-14 22:00:00,20.733,0.054,1.155,0.0,0.283,1472.11901855468,8.63608837127685,1912.55381713395,164.029998779296,160.0,6.0
2018-06-14 23:00:00,20.689,0.032,1.154,0.0,0.254,836.496215820312,6.9589819908142,997.630341269764,188.374694824218,185.0,6.0
2018-06-15 00:00:00,20.471,0.028,1.153,0.0,0.203,1371.26696777343,8.23459720611572,1667.06535251643,193.700698852539,190.0,6.0
2018-06-15 01:00:00,20.221,0.022,1.153,0.0,0.188,1667.22302246093,8.99509906768798,2140.83193782124,202.426300048828,200.0,6.0
2018-06-15 02:00:00,20.177,0.016,1.153,4.591,0.195,1333.5419921875,8.19803142547607,1645.35785036331,199.10139465332,195.0,6.0
2018-06-15 03:00:00,21.048,0.023,1.154,97.204,0.168,954.918090820312,7.31710004806518,1165.37486798158,197.955505371093,195.0,6.0
2018-06-15 04:00:00,22.821,0.032,1.154,268.681,0.119,1079.61206054687,7.72483396530151,1376.57957367285,199.435394287109,195.0,6.0
2018-06-15 05:00:00,24.631,0.048,1.149,454.139,0.117,828.098022460937,7.06876707077026,1047.24792754793,197.801300048828,195.0,6.0
2018-06-15 06:00:00,26.445,0.038,1.143,606.742,0.218,1054.373046875,7.63548898696899,1328.6815485715,186.423294067382,185.0,6.0
2018-06-15 07:00:00,27.767,0.017,1.138,718.614,0.25,737.621215820312,6.76339387893676,912.941535695333,179.252395629882,175.0,6.0
2018-06-15 08:00:00,28.846,0.011,1.135,820.993,0.195,895.576416015625,7.09847497940063,1060.94159853225,192.11619567871,190.0,6.0
2018-06-15 09:00:00,29.788,0.007,1.131,941.282,0.103,725.22607421875,6.72627401351928,897.386171264742,195.44709777832,195.0,6.0
2018-06-15 10:00:00,30.321,0.006,1.128,947.928,0.121,193.604507446289,4.32542181015014,185.933357910755,207.22019958496,205.0,6.0
2018-06-15 11:00:00,30.458,0.007,1.127,891.578,0.177,0.0,2.26294589042663,0.0,311.950714111328,310.0,6.0
2018-06-15 12:00:00,30.217,0.015,1.126,766.009,0.36,0.0,1.06873595714569,0.0,337.481994628906,335.0,6.0
2018-06-15 13:00:00,29.344,0.021,1.128,491.082,0.62,813.125,4.798984467983246,923.025465370195,237.108200073242,235.0,6.0
2018-06-15 14:00:00,28.215,0.04,1.131,280.414,0.616,1626.25,8.5292329788208,1846.05093074039,136.734405517578,135.0,6.0
2018-06-15 15:00:00,27.017,0.1,1.134,199.2,0.342,356.506286621093,5.56615495681762,488.23341835538,143.901901245117,140.0,6.0
2018-06-15 16:00:00,25.524,0.044,1.139,106.926,0.133,0.0,0.884856283664703,0.0,197.083999633789,195.0,6.0
2018-06-15 17:00:00,23.499,0.103,1.144,8.791,0.137,0.0,3.56854510307312,60.0529260366138,64.1016006469726,60.0,6.0
2018-06-15 18:00:00,22.546,0.058,1.149,0.0,0.316,0.0,2.2066159248352,0.0,60.134349822998,60.0,6.0
2018-06-15 19:00:00,22.344,0.111,1.151,0.0,0.465,0.0,1.42880702018737,0.0,108.28970336914,105.0,6.0
2018-06-15 20:00:00,22.12,0.263,1.153,0.0,0.634,652.734375,6.6229019165039,854.910418781621,196.315399169921,195.0,6.0
2018-06-15 21:00:00,21.876,0.7,1.155,0.0,0.948,3329.67602539062,12.2538604736328,3556.02207745446,145.525497436523,145.0,6.0
2018-06-15 22:00:00,21.591,1.424,1.157,0.0,0.968,356.182708740234,5.28192901611328,408.400173443346,156.88150024414,155.0,6.0
2018-06-15 23:00:00,21.245,1.581,1.159,0.0,0.955,1973.29895019531,9.65974807739257,2561.73243302964,148.662399291992,145.0,6.0
2018-06-16 00:00:00,20.83,0.864,1.161,0.0,0.961,3225.68798828125,12.3515100479125,3566.32935684515,145.571395874023,145.0,6.0
2018-06-16 01:00:00,20.521,0.362,1.162,0.0,0.957,2074.38598632812,9.48426342010498,2459.65619961211,155.430892944335,155.0,6.0
2018-06-16 02:00:00,20.176,0.219,1.161,1.464,0.942,977.119873046875,7.48098993301391,1248.12705878448,178.698196411132,175.0,6.0
2018-06-16 03:00:00,20.496,0.089,1.161,48.423,0.918,203.595397949218,4.74662113189697,276.105745564557,179.710800170898,175.0,6.0
2018-06-16 04:00:00,21.466,0.048,1.161,201.786,0.745,19.5800895690917,3.28073692321777,31.2886391475913,28.1877498626708,25.0,6.0
2018-06-16 05:00:00,23.506,0.032,1.155,428.515,0.264,0.0,3.22864603996276,27.4989942060611,37.8799285888671,35.0,6.0
2018-06-16 06:00:00,26.205,0.034,1.146,633.411,0.093,305.599792480468,5.24228477478027,397.82750248024,55.7757301330566,55.0,6.0
2018-06-16 07:00:00,27.43,0.041,1.141,776.541,0.137,1414.59399414062,8.4138479232788,1775.14101635964,73.1784362792968,70.0,6.0
2018-06-16 08:00:00,27.747,0.043,1.14,813.433,0.257,898.437927246093,7.17314100265502,1095.87400806648,81.1263122558593,80.0,6.0
2018-06-16 09:00:00,27.948,0.04,1.138,857.401,0.331,495.985595703125,5.77166891098022,550.652310407392,59.144660949707,55.0,6.0
2018-06-16 10:00:00,27.762,0.041,1.137,726.426,0.531,667.013671875,6.37706184387207,758.735285874233,72.3376770019531,70.0,6.0
2018-06-16 11:00:00,27.344,0.042,1.137,557.154,0.807,202.411895751953,4.61568117141723,246.895220058359,41.781379699707,40.0,6.0
2018-06-16 12:00:00,26.774,0.053,1.137,396.505,0.896,346.574096679687,5.33826398849487,423.654416226079,59.163719177246,55.0,6.0
2018-06-16 13:00:00,26.284,0.057,1.138,274.637,0.931,485.765014648437,6.10685682296752,660.631872077732,56.0675086975097,55.0,6.0
2018-06-16 14:00:00,25.784,0.035,1.14,197.286,0.917,78.2875213623046,3.88440799713134,106.875256339394,43.399070739746,40.0,6.0
2018-06-16 15:00:00,24.941,0.025,1.143,120.148,0.892,3603.19409179687,18.1800594329833,3600.0,151.955505371093,150.0,6.0
2018-06-16 16:00:00,23.769,0.03,1.147,47.82,0.875,1148.36499023437,17.3970603942871,3600.0,154.199996948242,150.0,6.0
2018-06-16 17:00:00,22.506,0.059,1.152,4.29,0.855,1879.50903320312,12.0560998916625,3530.40537611852,126.095703125,125.0,6.0
2018-06-16 18:00:00,21.655,0.092,1.156,0.0,0.831,9.81246471405029,3.3525390625,37.2239532470703,5.38273000717163,5.0,6.0
2018-06-16 19:00:00,21.158,0.123,1.158,0.0,0.83,0.0,2.61510491371154,0.0,331.576110839843,330.0,6.0
2018-06-16 20:00:00,20.911,0.178,1.159,0.0,0.86,6.29822206497192,2.43197798728942,0.0,90.700080871582,90.0,6.0
2018-06-16 21:00:00,20.605,0.283,1.16,0.0,0.836,0.0,0.916666388511657,0.0,236.467407226562,235.0,6.0
2018-06-16 22:00:00,20.434,0.408,1.161,0.0,0.821,0.0,1.06791698932647,0.0,225.557800292968,225.0,6.0
2018-06-16 23:00:00,20.34,0.545,1.162,0.0,0.811,0.0,2.08441996574401,0.0,326.938995361328,325.0,6.0
2018-06-17 00:00:00,19.907,0.531,1.163,0.0,0.801,8.48727226257324,4.21234893798828,163.469074064756,251.752700805664,250.0,6.0
2018-06-17 01:00:00,19.574,0.488,1.164,0.0,0.783,0.0,3.32200789451599,34.5993793549615,268.189208984375,265.0,6.0
2018-06-17 02:00:00,19.387,0.564,1.166,2.739,0.794,138.410507202148,4.4076771736145,202.70958961874,268.028411865234,265.0,6.0
2018-06-17 03:00:00,19.851,0.545,1.167,53.821,0.799,164.737197875976,4.44514322280883,210.477773148115,251.907394409179,250.0,6.0
2018-06-17 04:00:00,20.339,0.51,1.167,144.405,0.815,10.1553001403808,2.99607300758361,0.0,244.865005493164,240.0,6.0
2018-06-17 05:00:00,20.807,0.444,1.167,223.356,0.856,45.6389694213867,3.45459198951721,47.0792538192081,263.584808349609,260.0,6.0
2018-06-17 06:00:00,21.307,0.408,1.165,301.199,0.868,0.0,2.85733294486999,0.0,313.212707519531,310.0,6.0
2018-06-17 07:00:00,21.823,0.383,1.164,368.131,0.882,0.0,2.77917790412902,0.0,319.631103515625,315.0,6.0
2018-06-17 08:00:00,22.313,0.448,1.163,421.086,0.901,0.0,2.4369990825653,0.0,346.243988037109,345.0,6.0
2018-06-17 09:00:00,22.646,0.466,1.162,463.704,0.857,0.0,2.80424094200134,0.0,346.596496582031,345.0,6.0
2018-06-17 10:00:00,23.128,0.407,1.16,536.045,0.794,64.4970397949218,4.13468503952026,148.41854488787,8.40129947662353,5.0,6.0
2018-06-17 11:00:00,23.585,0.313,1.159,562.618,0.71,123.67919921875,3.96427607536315,121.243102373043,338.363494873046,335.0,6.0
2018-06-17 12:00:00,23.781,0.206,1.157,521.211,0.629,0.0,2.25819301605224,0.0,36.5867881774902,35.0,6.0
